confidence,text
99.78964233398438,1929
98.24626159667969,Gustav
99.50177764892578,Tauschek
99.20774841308594,obtained
99.65889739990234,a
97.83753967285156,patent
98.96749877929688,on
98.73139953613281,OCR
99.5577163696289,in
97.75225067138672,"Germany,"
99.60546875,followed
99.6501235961914,by
99.51431274414062,Handel
98.75798797607422,who
99.3084716796875,obtained
99.66270446777344,a
98.23451232910156,US
99.09620666503906,patent
98.73873901367188,on
98.23755645751953,OCR
99.65121459960938,in
99.5631103515625,USA
99.50298309326172,in
99.84159851074219,1933
97.87958526611328,(U.S.
98.83592224121094,Patent
96.189697265625,"1,915,993)."
97.84767150878906,In
99.78401947021484,1935
99.67803192138672,Tauschek
98.75830078125,was
99.76915740966797,also
99.3633804321289,granted
99.6841812133789,a
97.79120635986328,US
99.12928771972656,patent
98.9333724975586,on
98.63361358642578,his
99.12686920166016,method
98.40992736816406,(U.S.
98.63988494873047,Patent
99.19944763183594,"2,026,329)"
99.51283264160156,Tauschek's
98.56571960449219,machine
98.2223129272461,was
99.39974975585938,a
99.26100158691406,mechanical
99.4881820678711,device
98.84219360351562,that
98.6771011352539,used
99.47331237792969,templates
99.19746398925781,and
99.25405883789062,a
98.01747131347656,photodetector.
98.32618713378906,In
98.90211486816406,"1950,"
99.70460510253906,David
97.27311706542969,H.
99.22177124023438,"Shepard,"
99.51240539550781,a
99.573974609375,cryptanalyst
99.4046401977539,at
99.03557586669922,the
99.82938385009766,Armed
99.61157989501953,Forces
93.24017333984375,Security
99.70094299316406,Agency
99.35016632080078,in
98.73236083984375,the
99.61747741699219,United
99.45219421386719,"States,"
99.58106994628906,addressed
98.59297943115234,the
98.84322357177734,problem
96.01153564453125,of
98.9641342163086,converting
99.49279022216797,printed
99.19193267822266,messages
99.67003631591797,into
99.12842559814453,machine
99.81676483154297,language
99.15870666503906,for
98.68605041503906,computer
99.94065856933594,processing
99.03781127929688,and
87.80728912353516,built
99.64816284179688,a
98.50972747802734,machine
98.71672821044922,to
97.69837951660156,do
99.42516326904297,"this,"
99.79399871826172,reported
99.41259765625,in
97.84730529785156,the
99.72835540771484,Washington
99.2495346069336,Daily
98.76509857177734,News
97.82714080810547,on
99.15259552001953,27
99.69265747070312,Apri
99.71039581298828,1951
99.00285339355469,and
99.65406036376953,in
98.84329223632812,the
97.83806610107422,New
99.48719024658203,York
99.66118621826172,Times
98.71434783935547,on
94.77030944824219,26
99.39820098876953,December
99.23086547851562,Machines
99.20079803466797,Research
99.72367858886719,Corporation
99.37117767333984,"(IMR),"
99.06316375732422,which
98.24999237060547,went
98.7066879272461,on
98.71610260009766,to
99.5205078125,deliver
98.76412963867188,the
98.94434356689453,world's
99.42620849609375,first
99.26177215576172,several
99.85670471191406,1953
99.82588958740234,after
98.63321685791016,his
97.01697540283203,U.S.
98.20687866210938,Patent
99.42434692382812,"2,663,758"
98.8796615600586,was
99.03810119628906,issued.
97.17842864990234,Shepard
98.0478515625,then
99.32898712158203,founded
99.78599548339844,Intelligent
99.20562744140625,OCR
99.6458740234375,systems
99.01132202148438,used
99.47576904296875,in
98.66437530517578,commercial
98.41806030273438,operation.
99.52605438232422,The
99.43196868896484,system
99.62347412109375,first
98.67774200439453,was
98.77289581298828,commercial
98.56036376953125,sold
99.361328125,to
98.59906005859375,the
99.60794830322266,system
99.62324523925781,Standard
98.79256439208984,was
98.67255401611328,Oil
99.60395050048828,installed
99.80702209472656,Company
99.60560607910156,at
99.29039764404297,the
98.80651092529297,for
99.62023162841797,Reader's
99.61793518066406,reading
99.17091369628906,credit
99.8365707397461,Digest
98.27599334716797,card
99.53263092041016,in
98.84505462646484,1955.
99.84146118164062,imprints
99.4284896850586,The
98.90129852294922,for
99.04544067382812,second
99.90382385253906,billing
99.08918762207031,purposes.
99.1357650756836,Other
99.63886260986328,systems
97.49476623535156,sold
99.60784149169922,by
99.751953125,IMR
99.78707885742188,during
98.63748931884766,the
99.22557067871094,late
98.78638458251953,1950s
99.66576385498047,included
99.546630859375,a
99.02782440185547,bil
98.89588928222656,stub
99.21397399902344,reader
98.62214660644531,the
93.64115905761719,Ohio
99.63036346435547,Bell
98.8150634765625,Telephone
99.75067138671875,Company
99.42377471923828,and
99.5060043334961,a
99.69087219238281,page
98.6876449584961,scanner
98.69816589355469,to
99.13941955566406,the
99.56777954101562,United
99.6488265991211,States
99.32854461669922,Air
99.65481567382812,Force
98.27192687988281,for
99.60323333740234,reading
99.25029754638672,and
99.83853149414062,transmitting
99.51729583740234,by
99.61695861816406,teletype
99.63668823242188,typewritten
99.55498504638672,messages.
99.77271270751953,IBM
99.20525360107422,and
98.36763763427734,others
99.1641845703125,were
99.17827606201172,later
99.5851058959961,licensed
98.39339447021484,on
96.73712158203125,Shepard's
98.77665710449219,OCR
98.80789184570312,patents.
98.69105529785156,In
98.82819366455078,about
99.88841247558594,1965
99.6058120727539,Reader's
99.76535034179688,Digest
99.20301818847656,and
99.6209487915039,RCA
99.65279388427734,collaborated
99.45539093017578,to
99.3520278930664,build
99.3094711303711,an
99.2562026977539,OCR
99.3369369506836,Document
99.41915130615234,reader
99.64366912841797,designed
99.04862976074219,to
99.91693878173828,digitise
98.36378479003906,the
99.54512786865234,serial
99.691650390625,numbers
98.53264617919922,on
99.70404052734375,Reader's
99.83161926269531,Digest
99.6256103515625,coupons
99.66021728515625,returned
98.96892547607422,from
99.20735168457031,advertisements.
99.18531036376953,The
98.65918731689453,font
98.62255859375,used
99.05077362060547,on
98.70590209960938,the
99.69427490234375,documents
99.30851745605469,were
99.32003021240234,printed
99.59160614013672,by
99.41033935546875,an
99.60960388183594,RCA
99.61768341064453,Drum
99.56101989746094,printer
99.71533203125,using
98.88262176513672,the
99.1508560180664,OCR-A
97.72048950195312,font.
99.39629364013672,The
99.49885559082031,reader
98.3988265991211,was
99.11335754394531,connected
99.80818939208984,directly
99.0864486694336,to
99.38821411132812,an
99.51217651367188,RCA
99.68806457519531,301
97.75784301757812,computer
98.62909698486328,(one
98.04546356201172,of
98.62457275390625,the
99.40702056884766,first
98.77897644042969,solid
98.75812530517578,state
98.56059265136719,computers).
96.7793197631836,This
99.4145278930664,reader
98.24835968017578,was
99.66751861572266,followed
99.2714614868164,by
99.45025634765625,a
99.87939453125,specialised
99.32579040527344,document
99.1465835571289,reader
99.85128784179688,processed
99.66409301757812,installed
99.44294738769531,document
99.53538513183594,at
99.51913452148438,TWA
99.54902648925781,at
98.8577651977539,where
99.41808319091797,a
99.59061431884766,rate
98.90818786621094,the
95.46442413330078,of
99.27706146240234,reader
99.399169921875,"1,500"
99.46683502197266,documents
99.82088470458984,processed
99.72178649902344,Airline
99.63555908203125,per
99.39056396484375,"minute,"
99.38704681396484,Ticket
99.43856811523438,and
96.87337493896484,stock.
98.82170104980469,checked
99.18828582763672,The
99.49632263183594,readers
98.26898956298828,each
99.20278930664062,"document,"
94.25334167480469,of
98.64653015136719,the
99.72464752197266,RCA
99.46006774902344,rejecting
99.59489440917969,product
99.3857192993164,those
98.8945083618164,line
98.67256164550781,as
99.1876449584961,it
98.68211364746094,was
98.9059829711914,a
98.98030090332031,reader
98.80870819091797,not
99.5510025024414,able
99.76951599121094,designed
99.27333068847656,to
99.87142944335938,process
99.06392669677734,to
99.87983703613281,process
98.63191223144531,correctly.
99.39625549316406,"""Turn"
99.29732513427734,The
99.35924530029297,product
99.50154113769531,around
98.9833984375,became
99.08915710449219,"Documents"""
99.3700180053711,part
97.40345001220703,such
98.72867584228516,as
98.41582489013672,those
99.67089080810547,Utility
99.43816375732422,and
99.6426010131836,insurance
99.61833190917969,bills
99.61371612548828,returned
99.27110290527344,with
99.34367370605469,payments.
99.15896606445312,The
99.59136199951172,United
99.66270446777344,States
99.61954498291016,Postal
99.73298645019531,Service
99.1184310913086,has
98.1417236328125,been
99.7857666015625,using
99.12638854980469,OCR
98.92976379394531,machines
99.20309448242188,to
98.8345718383789,sort
99.35215759277344,mail
99.10813903808594,since
99.83682250976562,1965
99.52813720703125,based
98.67376708984375,on
99.56262969970703,technology
99.76433563232422,devised
99.71868133544922,primarily
99.31597900390625,by
98.83821105957031,the
98.86299133300781,prolific
99.58282470703125,inventor
99.28754425048828,Jacob
93.78877258300781,Rabinow.
99.20753479003906,The
99.52853393554688,first
99.08634948730469,use
95.80293273925781,of
98.75320434570312,OCR
99.43391418457031,in
99.64876556396484,Europe
99.04846954345703,was
99.4809799194336,by
99.09786224365234,the
99.90364074707031,British
99.4212417602539,General
98.90621948242188,Post
99.12432098388672,Office
98.26876831054688,(GPO).
97.86878204345703,In
99.81371307373047,1965
98.8005599975586,it
98.98758697509766,began
99.74840545654297,planning
99.48526000976562,an
98.70143127441406,entire
99.78913879394531,banking
99.60649871826172,"system,"
99.00410461425781,the
99.69200897216797,National
98.05609893798828,"Giro,"
99.75486755371094,using
98.7189712524414,OCR
98.8117904663086,"technology,"
99.86931610107422,process
98.82540130615234,that
99.76759338378906,revolutionized
99.52368927001953,bill
99.6163330078125,payment
99.11955261230469,systems
99.3198471069336,in
97.80810546875,the
97.97561645507812,UK.
99.47434997558594,Canada
98.91844940185547,Post
98.92778015136719,has
97.6346435546875,been
99.71818542480469,using
98.89532470703125,OCR
99.62461853027344,systems
98.84656524658203,since
97.79722595214844,1971[citation
97.97936248779297,needed].
98.83564758300781,OCR
99.27658081054688,systems
99.2559814453125,read
98.82323455810547,the
99.43175506591797,name
99.11306762695312,and
99.4964599609375,address
96.97357177734375,of
99.2833251953125,the
99.65877532958984,addressee
99.49177551269531,at
98.29327392578125,the
99.22940063476562,first
99.33600616455078,mechanised
99.74256896972656,sorting
98.12255859375,"center,"
98.72198486328125,and
98.3196029663086,print
99.03829956054688,a
99.73995208740234,routing
98.9476089477539,bar
95.72039031982422,code
98.58497619628906,on
99.07844543457031,the
99.41136932373047,envelope
99.62183380126953,based
98.88972473144531,on
99.04598236083984,the
99.62162780761719,postal
95.71432495117188,code.
99.10040283203125,To
99.55323028564453,avoid
99.33036804199219,confusion
98.91466522216797,with
98.7832260131836,the
98.45963287353516,human-
99.42448425292969,readable
99.22819519042969,address
99.4217758178711,field
99.22593688964844,which
98.72816467285156,can
96.2674331665039,be
98.99889373779297,located
99.26351165771484,anywhere
98.66056823730469,on
98.47002410888672,the
99.09748077392578,"letter,"
99.6933364868164,special
97.35179138183594,ink
98.85271453857422,(orange
99.57854461669922,in
99.80226135253906,visible
99.78374481201172,light)
99.71633911132812,is
99.15652465820312,used
99.02791595458984,that
99.76961517333984,is
99.83418273925781,clearly
99.71427917480469,visible
98.6369857788086,under
95.28998565673828,ultraviolet
99.84607696533203,light
99.70110321044922,Envelopes
98.66344451904297,may
99.32666778564453,then
99.11296844482422,be
99.68216705322266,processed
99.2549057006836,with
99.45223999023438,equipment
99.58423614501953,based
98.62248992919922,on
99.67738342285156,simple
99.28743743896484,barcode
94.69789123535156,readers.
